15.208242	1113.7725
15.221662	1099.0585
15.235081	1087.0399
15.248500	1078.4774
15.261920	1075.7888
15.275339	1071.7083
15.288758	1068.3638
15.302177	1068.7853
15.315597	1065.3255
15.329016	1065.6434
15.342435	1065.2390
15.355855	1065.0839
15.369274	1071.8721
15.382693	1073.5565
15.396113	1077.1105
15.409532	1085.2593
15.422951	1092.3034
15.436370	1099.0523
15.449790	1100.9163
15.463209	1094.8780
15.476628	1089.4751
15.490048	1088.9419
15.503467	1088.4278
15.516886	1087.0127
15.530306	1092.8578
15.543725	1091.7818
15.557144	1097.5490
15.570564	1111.3805
15.583983	1134.5035
15.597402	1163.5125
15.610821	1202.1583
15.624241	1250.1975
15.637660	1296.8020
15.651079	1326.0744
15.664499	1347.6763
15.677918	1351.9477
15.691337	1340.8895
15.704757	1335.0408
15.718176	1328.8894
15.731595	1330.2785
15.745015	1328.5902
15.758434	1317.9052
15.771853	1299.3425
15.785272	1280.8313
15.798692	1263.8715
15.812111	1269.1853
15.825530	1285.9401
15.838950	1313.4031
15.852369	1335.7123
15.865788	1341.6049
15.879208	1328.3333
15.892627	1291.1346
15.906046	1249.0042
15.919466	1211.0395
15.932885	1185.0027
15.946304	1177.3066
15.959723	1181.6542
15.973143	1197.6497
15.986562	1217.8776
15.999981	1240.3607
16.013401	1252.2109
16.026820	1250.9839
16.040239	1232.3888
16.053659	1204.3721
16.067078	1174.0866
16.080497	1153.9577
16.093917	1139.2849
16.107336	1132.0722
16.120755	1135.3000
16.134174	1143.5873
16.147594	1160.9622
16.161013	1180.2906
16.174432	1189.6325
16.187852	1195.8216
16.201271	1188.8129
16.214690	1188.5047
16.228110	1192.7101
16.241529	1209.1701
16.254948	1231.5734
16.268368	1264.3120
16.281787	1287.6880
